user_id,actions_total_count,average_action_duration,sessions_total_duration
suvqznlxdp,8,14,31
suwkv0y0jn,11,16,64
suwpwly72m,5,11,10
suwqwbscju,4,18,20
suwtlq2o9u,6,5,2
suxmr81ozt,10,7,11
suxzl6mdq2,18,4,10
suy7smix33,18,11,68
suyw588cpe,9,6,6
suzwtxeme3,29,5,37
sv073j3nno,6,10,9
sv09e0xtu6,17,10,52
sv0b6auaxn,4,8,3
sv0y7z9c34,8,12,22
sv190s9ubi,18,1,1
sv1kkuxcja,14,8,23
sv28eii9bq,3,25,25
sv2fzh2p3i,19,3,6
sv30ngq7wb,16,3,5
sv310el1th,3,37,54
sv3i5emhd0,25,7,48
sv41lccs92,24,2,6
sv4jvwa596,5,20,30
sv5pi515p7,17,13,79
sv7baln2y7,22,4,13
sv9d3bfaq1,1,1,0
sv9jlsmnm8,11,13,42
sv9t0zc3t4,8,15,30
sv9v52l12k,27,3,14
sv9ztn6i92,11,15,59
svacx4c8mv,22,4,16
svaevelg1t,10,10,19
svasuhega7,15,11,55
svayilj9sh,5,7,3
svb3js321x,2,20,12
svb65tangm,22,11,95
svbwcfe2xv,5,18,22
svcyd288pm,1,44,29
svd58b0hb1,37,1,5
svd9hi2t2f,12,12,37
sve8odfs3n,7,6,5
sve9f27t01,40,3,22
sveftds5jz,18,9,49
svev8jdir1,35,4,30
svf1looirk,9,16,43
svfcswczvr,4,4,1
svfdmr5gg4,11,11,27
svfqbdof8m,10,11,28
svg1j1vyfe,9,17,48
svg8rz25bn,0,0,0
svgheh0c28,16,9,38
svgld2bhdr,14,5,13
svgpaoos4h,16,5,12
svgub0ps4l,15,5,10
svhfxny381,40,4,52
svhk5l0d19,1,1,0
svho18fl56,14,3,4
svi437dumg,7,11,13
svi8hu0y7n,9,8,13
svixbx91li,1,8,1
svixkhsy2d,11,8,15
svizmk70po,12,12,42
svjqdb4cg8,3,13,7
svjwzdllq3,17,7,31
svjx7kqh17,5,24,38
svk4oqudne,21,6,27
svkfda8vhq,11,5,6
svkgv7bf89,4,10,6
svlylcxme6,4,7,3
svmz8kq3es,15,11,52
svnuqly8e6,11,15,60
svnzwp06u4,20,6,25
svo19pysyg,14,13,60
svodei2rh2,18,4,11
svozan6c84,12,7,13
svp3gbscra,28,3,14
svpbsib4mb,3,12,5
svpd0bs9bw,12,4,6
svprsaa1ah,15,2,2
svpufb7kl5,26,3,13
svpxt898az,12,9,23
svq6gnbxja,10,8,13
svqblpl205,5,9,6
svr8inwhay,14,8,25
svrx1ghrgc,20,4,12
svs4o2ocfp,3,13,8
svskgnkjuu,13,12,46
svt0f97xry,8,20,55
svt0geqblj,2,5,0
svud83iuzm,7,13,19
svuqzdd2zk,7,26,76
svurnadzr9,16,11,58
svv5z9bpxz,26,4,22
svvc95pmij,18,11,73
svvgki0qmb,18,8,37
svvj7q6nw4,5,14,14
svvmc721nb,5,5,2
svvx80fff8,3,3,0
svwglo2fhn,6,11,12
svwmvrq5ow,3,8,2
svx6fxzdjm,17,13,89
svxhjcsk61,16,14,84
svyj9h4w86,8,12,23
sw02yc87sh,1,14,3
sw04xegyhi,13,13,52
sw0jslojfq,30,3,18
sw0ox2wu6v,11,5,6
sw0u48hbxr,12,7,13
sw11f6h3ik,3,21,20
sw1b9y3zyp,9,23,95
sw1imfyyeg,3,22,20
sw1lzpwj4b,0,3,0
sw1vzxf930,1,1,0
sw2jj12xvx,0,0,0
sw37szhynb,24,4,14
sw3rd42768,3,16,11
sw42shld0b,6,20,38
sw42yzgjvg,5,17,18
sw464lkisp,13,11,37
sw47iacvz4,12,11,37
sw4jurgj4z,5,23,35
sw4pxa35yn,22,7,45
sw4ribafvr,17,6,24
sw4rnkuqhk,29,4,25
sw5heufs0i,29,4,30
sw5mpdc21z,25,4,19
sw6vwcucve,10,3,2
sw7xmvbkg8,17,3,6
sw86wzawzz,19,3,6
sw9f3cdl08,20,6,25
sw9f5l58nf,18,2,4
sw9ifktuhx,16,14,94
sw9jrzzo1t,19,10,59
sw9k7dvwj7,22,8,48
sw9mssvxyx,9,12,27
sw9nevf0mt,16,7,28
sw9qc6mnsy,20,3,5
sw9wyz57qk,8,13,28
swa3mcwh0v,3,28,32
swa8ny1yc3,10,11,26
swahzrztzs,11,10,27
swaocwoens,6,5,2
swaoyxbbc0,33,4,32
swapcshjcj,5,7,4
swayjl1446,6,5,2
swb4nvsxdv,12,11,31
swbdrf0p4d,14,4,8
swbxwxrazs,23,10,91
swc3k3w05t,12,5,7
swckcutamt,10,6,7
swd1l2rr3w,19,4,12
swd8i1dcls,8,5,3
swdmexg2z3,7,9,11
swe2gpkk0s,11,6,10
swe3n4fzh3,23,7,43
sweee6azoe,7,15,28
swekhx9omz,12,5,7
sweyyn60yc,0,20,4
swf0rakros,5,8,5
swfpomgnym,10,5,4
swhb3d8dbc,13,4,5
swhv4gusrc,14,13,65
swhxlk0s3m,24,2,6
swi0uwvng4,20,8,46
swic7frdjx,14,3,4
swii5at4yf,20,7,32
swiv0d04cx,9,6,6
swixihp4nr,7,5,2
swjsrh3t11,14,14,81
swjwulllwy,15,8,27
swk3837iik,5,30,70
swkd6yvlbi,1,1,0
swkdjbh01a,5,4,1
swkqselipg,12,5,9
swkw4udru2,18,10,58
swlggmpmly,7,4,2
swlnimz2oy,26,2,4
swlsehe88y,10,6,7
swlt71d5el,8,7,7
swmn5krlwc,10,13,35
swmz3yqqou,13,4,6
swn4zr3aos,13,6,12
swnhk1yz0b,6,9,9
swns9px05f,16,10,42
swnv8o146x,10,12,29
swpukgbwa5,2,40,40
swr2sttxpg,11,6,11
swr4yh3mzy,5,19,26
swrako6y83,26,1,2
swrfbgtisv,24,3,9
swsapmsxk9,15,8,32
swsef87hen,7,17,31
swsk7ry7rc,9,9,15
swtdu4x7u1,4,8,3
swtmv5apaj,6,8,5
swul8aeahj,26,8,81
swvapp988g,26,4,16
swvhd9vh7e,5,27,50
swvwwbkekh,10,13,34
swvylbsq6a,26,8,67
swwe48du9i,13,11,37
swwizpok7g,5,7,3
swwnn3g2xr,10,4,3
swwswjg65u,1,21,8
swx55hiekq,8,17,41
swxv91bect,22,9,69
swy8uf38nu,5,15,16
swyje1a7nx,8,7,8
swyl05vgnh,3,16,10
swzo9suq6q,8,7,8
sx0hg602uo,6,5,2
sx0q5yh461,13,3,3
sx1i7g44ca,15,5,12
sx1pwcim01,13,9,31
sx23svpndt,7,12,16
sx2ob3xrr2,12,18,91
sx35keyeg4,12,5,8
sx39v2c85n,49,3,48
sx3yodk1pv,17,9,41
sx41wlospp,7,7,6
sx44p5qcg9,21,5,18
sx46hedslr,4,18,20
sx47ceqxqm,10,6,8
sx4zccl7vm,10,15,45
sx5gvokfy6,4,6,2
sx5szy06gq,9,14,36
sx6fcza5df,5,5,2
sx6hbod548,8,4,3
sx6ivg5mfj,1,50,37
sx6zu4i3x8,14,11,51
sx72n4504x,6,9,7
sx86mlnvcr,16,4,10
sx8ds1uojq,4,11,6
sx8upmpcym,4,5,1
sx9fxdj9ay,20,3,7
sx9wjx0fhz,6,5,2
sxa9b0ndfn,7,24,66
sxagg22sgr,9,8,11
sxanxs6obi,11,1,0
sxb00iigx7,19,4,9
sxbazyggh5,16,5,13
sxbhdjkjts,6,8,6
sxc1cn8hx8,16,7,23
sxd0e09kak,16,8,30
sxd1k9dw6f,14,9,28
sxe0sf83zt,13,6,14
sxe45f67op,3,6,1
sxebxa69cw,4,39,89
sxfbhuyh1i,16,7,24
sxfhj4bu67,10,15,44
sxfiwt8y17,13,12,48
sxfk9087wj,9,9,16
sxflrzq1pr,2,11,3
sxfmow2hzv,35,6,74
sxfwt59qlp,12,3,3
sxfzqh6hk4,19,5,14
sxgp2cl4po,1,1,0
sxhcewvv49,25,3,13
sxih20kdqs,3,6,1
sxijr822f3,10,8,16
sxilu7q99s,3,16,10
sxis5f02s3,11,4,3
sxivy73ubp,26,5,30
sxiwjlo15n,4,13,9
sxj3i5arbe,24,1,2
sxjwvh1kvi,38,5,66
sxjzmvkw5c,12,11,32
sxk784ou8h,10,7,10
sxkd8uxje9,25,2,5
sxkk8qmme3,0,2,0
sxknsk4bd7,14,6,13
sxknyn44rs,11,7,14
sxkyjs465i,10,9,19
sxlj05kner,3,4,0
sxm496myzh,3,4,0
sxm4q6nb3r,10,15,48
sxm5mcu8j6,14,13,64
sxmgd6333d,15,5,10
sxn5nwodvv,18,5,13
sxn9bd1mqw,18,8,41
sxnhtskv0m,2,2,0
sxnpw3ua1a,7,13,23
sxolzhvbsu,12,6,9
sxp3ek6dqb,24,2,5
sxpik6s9h4,1,25,12
sxpkaxep8n,6,25,54
sxpod64yws,3,1,0
sxqaantjbk,13,8,23
sxqg1xe6o9,8,6,7
sxqswg5vbm,9,5,4
sxqvwk25ke,8,6,5
sxqx26tirr,32,4,28
sxr13q0op3,2,7,1
sxr49kk6fl,3,18,14
sxr8ov37ps,33,4,36
sxrz2z1hfi,22,4,18
sxsfppgsj0,7,7,6
sxsj81jxti,11,18,76
sxsphsjz3c,22,4,14
sxsvjrgpxc,24,7,48
sxsyh1t80t,30,6,63
sxtgtd3czf,3,33,48
sxtkft34cj,17,7,30
sxu3clenta,8,11,16
sxu6e8akdu,25,6,35
sxum4ljhso,9,4,4
sxv9t7wv4j,15,4,6
sxvima5k8o,8,9,12
sxw4tkxmo4,21,4,13
sxw5oqtjbl,0,67,43
sxwc2qsgip,9,20,69
sxwhuahgdg,9,5,5
sxwpim8bb0,11,8,18
sxwu3qssq8,4,5,1
sxx5wu0653,8,4,2
sxxki6t0x9,10,5,6
sxy25ch9k8,15,4,6
sxy7uk2u0x,6,11,13
sxyadz96yq,34,4,35
sxyc0f6fbo,16,3,4
sxysay38ss,2,10,3
sxz379h2et,0,0,0
sxzi1r4up3,3,3,0
sxzl67wtwu,17,5,13
sxzr2wzwdp,8,7,8
sxzwt01fbz,9,10,18
sxzy57czxr,43,5,71
sy05yjfak2,15,5,13
sy0mtagg4l,16,2,3
sy0qzb8gac,5,16,19
sy0vraxedz,39,1,5
sy1221rfzp,5,9,7
sy18670mbe,10,3,1
sy1df9dn6w,5,6,3
sy1jcubbcv,26,3,14
sy1tpxzz85,4,38,78
sy271kqpl5,29,6,50
sy2dvpsffl,17,4,10
sy2pl0mi77,7,4,2
sy3vjxq7or,11,17,65
sy54c6kbg9,13,16,87
sy5dsr7uwt,13,3,4
sy8h5ryy35,8,12,22
sy8pwzkizp,8,4,2
sy8vz2u51p,15,12,57
sy8y83yao9,1,37,20
sy9179s76t,13,8,20
sy98b1qcjr,32,7,84
sy9vdj1ora,10,5,7
sya1m2bcv5,3,13,6
syaly9o4o8,16,7,22
syaxv5pf47,3,5,1
syay33fivh,17,4,9
syb7hpbsz0,21,5,18
syb9qqurm0,10,11,23
syctilv6f1,6,28,78
syd3rj7rhx,6,14,17
syfhd8ujn1,15,12,64
syfkgvz0to,6,9,7
syg25cp6ur,15,12,57
sygb8giq5t,14,7,18
sygcehdjpr,29,8,81
sygeq29i0z,13,13,55
sygg4918qc,21,10,79
sygp26hrqb,18,7,32
sygrlfqe80,5,5,2
syhbf1j8w9,32,1,5
syhfqwqtty,18,7,29
syi5gieqkc,14,7,17
syi9b9xpi1,1,3,0
syi9g300hs,5,4,1
syilsqd836,34,5,43
syj3riohxh,0,1,0
syjt7gjnxw,32,3,19
syk8d0xfmq,3,11,5
sykjs2l9wo,26,7,58
sykkm3d4bt,6,10,10
sykvh6jek0,4,14,9
sykyo7up77,16,4,8
sylbyqchii,10,4,4
sylrfhmjgz,0,80,62
sylxcmssey,4,38,77
sylyf8p5et,0,1,0
symgc4etoj,3,7,1
symu76pqjj,19,10,60
syn0i0uikf,3,21,19
syn8bhsel4,13,13,53
syn99xjlon,8,21,67
syncy737ns,19,6,21
synehhgkt2,22,10,86
synlfsuu1g,3,19,13
synnzfe924,0,0,0
syo1pmd6d8,3,32,36
syordsls9e,3,20,18
sypgxbvql2,22,2,4
sypqg6zb15,23,3,12
sypy9suw4h,17,2,1
syq3f4lyng,0,4,0
syq5hos0ht,12,11,32
syq7h3t65x,19,11,80
syq8b3330w,11,5,6
syqk0z3k7r,6,8,6
syqs5m3856,3,6,2
syqwv14bkt,11,7,12
syqz1mcqis,2,7,1
syr5mwu98e,2,30,27
sys80kqfu3,8,7,9
sysefvhrqm,11,14,46
syshva0wf2,7,9,11
sysjdxpfh0,16,9,39
syslkt51d0,9,12,27
sysx56q2x8,6,13,16
sysxklod1g,20,4,14
syt1y524xr,0,3,0
syt6elkt4n,4,7,2
sytlux8pvk,1,3,0
syu5ute5px,33,1,6
syua8thdy1,1,3,0
syuadl24se,12,4,4
syv2jca01j,0,0,0
syv3vbtqkn,6,16,22
syvav53eit,8,12,21
syvc6z69x9,25,7,49
sywahbeewu,27,8,84
sywf8pbqyr,21,6,25
sywhb4h16s,8,7,8
syxo98ucvs,19,9,48
syy0tvgvvn,10,4,3
syyfou812w,11,8,16
syyvthq7w8,13,4,6
syyy1v66yb,16,5,11
syz41y4nln,2,9,2
syzb8rfrlb,20,4,13
syztmdt230,19,7,30
sz091wdrd1,17,8,37
sz1j6bykk2,34,4,38
sz1scyelmp,15,3,6
sz1tqsyj37,0,2,0
sz2cqprzno,8,6,5
sz2fuzrbbq,5,10,7
sz2i2ypyq4,8,12,19
sz2lquuzrt,19,12,86
sz37vma104,1,3,0
sz3mikuxbk,11,10,26
sz3wmwlwho,21,6,25
sz4bpjtlzz,24,5,24
sz4jun8gjj,1,1,0
sz5xky2885,20,5,22
sz5yyx0x9r,6,11,11
sz6poppx1p,12,15,59
sz70vqa84x,9,8,13
sz8kyx55ur,9,5,5
sz9bb9b6ad,22,5,26
sz9l1ctmkx,5,9,7
sz9pun00yo,21,3,7
sz9q22yw4n,11,10,25
sza4v5cvrf,0,1,0
szadq8yd76,15,5,12
szagxmf6f8,10,12,30
szb53g4kbp,18,8,43
szbvwk1u49,69,3,71
szbzrngatk,1,1,0
szc63tm17x,11,7,14
szcd7a71ha,14,5,11
szd4c0tkvr,2,10,3
szdv08s708,14,4,8
sze94h9o81,63,1,11
szec93ourm,14,9,31
szeh3pgd6p,11,10,24
szenlrigjf,15,7,22
szeofglcxy,16,8,35
szfi6lnzde,8,7,8
szfqrvp3t1,36,6,69
szfs8lb6fq,6,14,21
szfx9f39qh,4,9,4
szg1hosuvg,10,5,5
szgb5yv49o,6,8,6
szgfptvc02,9,8,13
szgigfzbz8,0,1,0
szh0jeywrs,9,6,6
szh92uxv3x,6,4,1
szialto4qt,36,4,31
szidz82klj,3,9,3
szieprezku,39,4,47
szj9gesy8o,49,5,89
szjayvp7yr,8,15,31
szk5suz77d,12,3,3
szklevj2mw,58,3,61
szkxcxyn1h,6,7,4
szl6vjkrkx,13,3,4
szl85du1nd,5,11,10
szlpejy55x,2,22,12
szm5mmcrro,1,2,0
szm6xr20lp,12,8,18
szm9iyjdf4,7,17,30
szmfvgqge3,21,3,6
szmph7hyyj,8,2,0
szmr8xh6xi,4,6,2
szmrfibyzz,12,6,12
szmt3rp9wf,8,12,23
szmw0yexir,32,3,15
szn3vqhv3g,17,11,61
szny6i5zij,20,3,6
szo5aghv7b,27,6,40
szp1f5rzc1,19,13,99
szp3db1k1u,6,15,21
szq1fcv35f,5,8,5
szq3rlox3j,17,9,43
szqje9vh9g,6,11,11
szqu2cpsfc,21,5,21
szr668jcfj,15,8,28
szreau4liw,8,14,26
szrfly778c,0,0,0
szrndcm5ts,1,3,0
szrqptrjqa,18,12,78
szrs1wcjhz,15,6,14
sztsnogi26,0,6,0
szu079rk45,8,12,22
szu5yhf3z4,6,11,11
szuaevwc6b,14,8,24
szuptuxy7w,46,2,22
szuwxb48dr,16,5,12
szv0kxwg6q,14,10,33
szvbduqi16,10,11,23
szwfw798o1,0,4,0
szwle02k4r,19,7,32
szwun73vcn,24,3,13
szwzfcny9p,51,3,34
szx28ujmhf,3,8,3
szxjp6l435,11,14,51
szxue086gu,24,2,5
szy0ra8ooh,6,8,6
szy6m0oodc,12,6,12
szyr39uf9p,17,13,87
szz6820ni1,7,23,66
szz8qk2hua,9,11,24
szzsvtf8vo,23,3,10
szzy9ea5px,12,6,11
t0055qpskq,15,12,57
t00cez8zhc,13,7,17
t00nwunc3f,4,9,4
t00pjtwrbn,6,7,5
t00qzrbvhi,13,14,67
t00rlucmk0,10,3,3
t01mf1ulgu,1,5,0
t01r8z4wq6,25,7,51
t027ym9dpv,1,3,0
t02edguubg,7,10,12
t02l5ke2m3,8,25,92
t02np9ejkb,14,8,23
t039ichbkf,4,7,3
t03bj3rhw7,29,3,11
t03hkdjn86,3,42,62
t03vrxarno,10,10,22
t03yat2vj2,8,2,1
t056ibkbwa,3,21,15
t060o8ad7e,9,5,4
t06n2k66qh,0,5,0
t072hjxbly,19,7,34
t073it6aet,1,1,0
t082f0jmle,8,14,33
t08bqn4dcp,21,5,19
t09bgtnlwm,24,2,5
t09qbxseg2,14,3,3
t09zu3snz2,33,4,34
t0a2n8w1bn,14,16,86
t0a2xicot5,12,8,17
t0ai0qrzhn,4,10,6
t0ai7dg9qz,24,7,47
t0ail69psn,3,1,0
t0bbvwceej,3,7,1
t0bcr2rvfj,19,8,42
t0bj5flvy0,7,22,58
t0bxs436cf,19,4,14
t0c0xd1l6n,4,43,93
t0cp1llh6r,13,8,21
t0esyr3pqf,23,4,13
t0eywmccrc,17,10,57
t0fzbfsiul,22,10,83
t0g72n3rxr,21,4,16
t0ga4co1pq,5,32,65
t0gjctiler,17,10,51
t0hdlkrwqh,8,6,5
t0hhiz77nx,27,6,47
t0hkswek7a,17,10,54
t0hvusk5yi,8,7,7
t0i3o5jlhi,10,9,16
t0ibchlzzg,10,5,6
t0iob2oxeg,4,21,27
t0jbuyybwx,16,3,4
t0jdnspldd,18,8,43
t0k3l7qxd8,3,29,34
t0kcltfam3,17,8,34
t0kdvisfno,7,6,4
t0kptapb2l,2,3,0
t0ldqul39u,1,13,3
t0lj2k4mcy,8,3,1
t0m4ggjw1l,1,1,0
t0mbf9eo1r,10,17,61
t0mdnimo7o,15,7,23
t0mv1h7amo,0,0,0
t0o1lw6lfu,34,3,16
t0o2o0epo8,1,1,0
t0o7yws72d,7,5,3
t0pbhr6be6,10,15,47
t0pgmtlvdk,9,21,86
t0pud9ni4m,19,6,22
t0q8miscwo,0,5,0
t0qnm8f9ky,7,19,43
t0r6dp5uv0,10,6,7
t0rpso2zon,3,6,1
t0s7igpain,20,9,57
t0sh1bkyhv,11,7,11
t0snpkbjtc,7,3,1
t0t9jnar92,15,12,58
t0tpdsbb9w,9,11,23
t0txqpwg0u,1,47,33
t0ubw4msox,5,20,25
t0uff3kyun,12,9,25
t0vdqvnd9b,1,1,0
t0vh15cmk7,23,4,13
t0vk4u4owf,14,11,44
t0w1xz98s8,9,8,13
t0w2juh62d,25,3,14
t0w7mymbzx,20,4,12
t0waftm2ok,0,1,0
t0wnsekexr,8,16,38
t0x87s65it,24,5,22
t0xec7e5uj,8,6,6
t0yx6wgx18,24,6,35
t0yzt4ijvz,14,15,81
t0z0dyztex,4,26,35
t0z8qkluju,7,25,75
t0zvvssxqg,17,5,16
t1074jrfq5,7,12,16
t10epwaidp,12,4,6
t10z98du1w,19,4,12
t11tcyhyun,0,1,0
t1274eede0,6,8,6
t12lp7p5sj,7,10,11
t12uh8qvbe,11,4,4
t139lqeamp,8,2,1
t13vvwd556,13,5,9
t14fxuq33l,10,3,3
t14kmkmsns,4,9,4
t14wgp71gi,5,6,3
t155g6lxhm,7,16,30
t15hxuft64,36,3,25
t15pkell73,18,4,12
t15xz1t6hl,27,8,75
t163h8m99y,7,6,4
t16hva8ogm,4,6,2
t16q6ifbsn,3,4,0
t16rtj1faw,23,2,7
t1755ye1t5,15,5,13
t176mfwwhk,0,1,0
t17du4ap4a,6,14,17
t17pit3t5k,30,3,15
t180k7bjdx,17,5,15
t18ddcq7un,0,0,0
t18hecau65,5,11,10
t18hw3s7aa,7,12,18
t18p3tlctj,8,10,16
t197hf0hpp,1,3,0
t19kn5yoea,14,7,21
t1a4tvc0p9,14,4,6
t1a7ip2wza,20,11,87
t1abg69isp,0,10,1
t1atzgbaul,9,5,6
t1b9yeunse,10,6,8
t1bctnbq86,11,7,12
t1bjp48i7u,2,61,93
t1bnwbk6v7,9,8,13
t1c4hs56lp,14,15,81
t1cndoo91z,24,2,4
t1dx2t1nae,2,6,1
t1e97rj18d,2,41,50
t1f04e77sl,7,4,1
t1fl4niuzh,2,5,0
t1fsqciaaf,2,9,2
t1go02whvx,0,5,0
t1gr0cjm3f,8,5,3
t1grjrqxzh,3,22,19
t1grn69lrj,13,14,61
t1gwlxwha7,12,2,1
t1hd0w6nqj,11,8,15
t1hh4dlvjh,20,9,53
t1hx56p8z4,6,7,5
t1i081ls0o,17,2,3
t1idv49rs9,14,3,3
t1ikeqn18x,3,8,3
t1j12zny3w,11,18,73
t1j7jzs54x,8,6,6
t1jbwxez97,4,17,17
t1kbo0isle,17,5,15
t1kezumxep,8,8,9
t1ks8161sg,13,6,11
t1kx6yze07,3,14,8
t1ltrew1i7,24,2,4
t1m1xoylju,0,1,0
t1mklmddz0,25,2,6
t1np74bqgr,18,7,27
t1nq2y8ch3,7,12,17
t1oh18tn2s,49,5,83
t1op5hxzxq,4,3,0
t1penxipz9,18,3,8
t1q1bh3iok,9,5,5
t1qa0ljxe5,9,6,7
t1reih0fb4,24,3,10
t1rxeub6b6,6,9,7
t1s019ge9k,21,4,16
t1srocje01,13,2,2
t1t1vaxmtd,8,8,12
t1t2awanm1,10,2,1
t1t3cw0y2j,12,8,21
t1t9wc9c6o,9,19,63
t1tiedkx61,7,6,5
t1tn4fkian,17,5,14
t1tnfsdjbn,20,7,41
t1ttleso0e,24,9,82
t1u3fd13h4,5,19,24
t1ub7t3bi1,11,5,7
t1uuo8341u,14,13,59
t1v25g6evq,10,8,12
t1v2egmrwg,14,7,21
t1vwarin14,26,2,6
t1xcszxeg8,18,4,10
t1xtvwpdel,4,9,4
t1ypkcv65t,10,19,76
t1zjjylfz9,5,9,7
t1zlnpqond,16,7,24
t1zwv9wd6s,20,7,36
t206042ttr,10,3,1
t2086r37le,3,7,1
t2140i84a2,4,22,30
t21knjb3s5,13,15,74
t21xx33wvj,21,7,37
t228im5d51,35,3,20
t22b9z3mw4,16,7,26
t23ngihr7j,9,6,7
t24j12voqa,3,4,0
t24syc2wto,25,8,71
t250yktvei,9,7,10
t25oew8tno,10,5,5
t26f78a8om,13,12,46
t26mf04qdm,12,4,5
t26r3uec2q,7,8,7
t27d6f9txa,20,11,84
t27e4wkui9,6,6,3
t284ux2dsn,18,4,11
t28cuw0bl3,5,16,20
t28dgt47ek,9,10,15
t28g4rv3nh,14,4,6
t28jfzc6of,15,2,2
t28l7fwpdl,30,5,47
t28rohyh8m,6,5,2
t2a3hnn958,20,9,59
t2ah32fn4h,10,3,1
t2amwfesvn,14,3,3
t2aw09csms,10,9,16
t2az0c3wz6,11,4,5
t2b5m0za4m,4,8,3
t2bbndkf9f,18,4,10
t2bmulrmjq,2,9,2
t2c1odl51s,5,5,1
t2c42p58b8,19,8,40
t2c5lq96fl,28,8,88
t2c7b8w4hb,0,0,0
t2e49xnlvy,9,6,6
t2e6vnonx4,1,10,1
t2ea3vik45,5,12,10
t2ep3ourfc,23,4,17
t2eqov1r7j,10,7,12
t2eqwnpfri,5,23,37
t2f0ia9vh8,16,6,20
t2fd44vcux,25,6,39
t2fhx754i2,5,5,2
t2fk53vhhv,7,10,12
t2foyaaaq3,11,5,6
t2fp2zdald,17,6,18
t2fttg8b5i,2,12,3
t2g4oltoeb,35,3,18
t2g6kjwsrx,8,12,20
t2gdx6xbiz,8,5,3
t2gj1oo24a,10,6,9
t2gjqflxwa,1,20,8
t2h6oww1e9,3,7,1
t2h8hn3ind,22,9,63
t2hjm1155h,7,6,5
t2ht08xwan,4,5,1
t2i8art4pl,15,3,6
t2ic1th26b,17,6,18
t2icwbnuvw,33,2,12
t2iyr661ch,11,9,22
t2jdcdpsjk,4,11,6
t2jkdvz7cu,15,4,8
t2jy41m80u,22,3,9
t2jzeuto85,13,8,24
t2kgyfj9qu,10,6,8
t2krlu6vhd,8,10,16
t2la7wbgjc,6,4,2
t2lkbgg2d6,8,16,38
t2lyo2injy,4,44,97
t2m6496t2z,6,6,3
t2myug226d,12,12,40
t2opric3vo,5,10,8
t2ow0xe1ms,23,2,4
t2pbz5r74p,3,9,4
t2pmf5gr16,13,6,11
t2py0jhljx,9,9,15
t2q3z1rajw,23,9,79
t2q7fbkbrm,1,7,0
t2qacye7c7,7,10,11
t2qcc74szc,18,12,84
t2qn7aga0s,11,12,40
t2r75x4k82,4,9,4
t2svqph2gx,0,8,0
t2sxsdcza9,9,8,11
t2t5gj01q2,4,7,3
t2t6ipe50s,10,3,2
t2t8ajgg8v,7,9,10
t2u5uklmr3,46,3,38
t2v0ulbu13,13,5,10
t2v7l3fzbt,5,4,1
t2vikhzom4,21,5,20
t2wlf812a4,2,5,0
t2wur4r6o8,6,26,63
t2xu7b9wvc,13,4,4
t2xxlmlo8x,13,3,5
t2y1zq8qrk,16,12,74
t2ym8q9n19,11,11,26
t2ys2o72xp,8,6,5
t2z393f5nu,7,10,13
t2zhb68r08,4,8,3
t2zmvwlb1j,15,7,23
t2zs343dhb,21,6,34
t305jt6vxi,4,2,0
t3074su2so,14,5,10
t30k9d3kkh,13,6,11
t312s0ek8y,15,9,38
t318wrbx5m,10,8,12
t31jduqff3,14,1,1
t323qrqtkm,28,4,22
t326w4y0fn,2,5,0
t32rmey791,3,14,7
t33bxmiu8l,25,9,84
t33ofgt7m5,7,11,15
t34g0ekoey,25,7,51
t34mx406xg,9,3,1
t34we3aabj,12,6,9
t35cbwqi6s,1,32,15
t35u77r05u,11,5,6
t36c825pyx,34,2,8
t36cwmfdtn,12,18,91
t36hycmhix,1,68,93
t36q0p2tkf,12,10,27
t372agzl9m,11,4,4
t3737dwc6v,19,7,35
t37ig63vdz,22,9,63
t37xmrh58c,7,14,21
t386q8hn81,1,13,3
t38n5q5wwv,5,10,8
t38p0hcexf,13,7,16
t38ty0al5q,7,13,21
t391estc7p,11,3,3
t391lysjnm,5,6,3
t398o1ywu3,23,5,21
t39ae81qe1,0,0,0
t39jsby2it,32,4,29
t39k5nf5k0,5,10,7
t39s470wb1,11,7,12
t3bda2b3g6,14,15,86
t3blhuc8a4,12,2,1
t3bsm5jcw4,13,11,38
t3c3gtipsj,8,12,24
t3chn8j0cl,8,8,8
t3cq193clk,7,5,2
t3dck2ag5n,18,8,34
t3dd7oo14k,12,3,2
t3dd9t1hxc,5,7,4
t3drginriy,6,31,91
t3e13c909p,37,4,34
t3e7tvh0th,2,5,0
t3er77x8f0,16,13,80
t3f3fynttl,3,0,0
t3f7aza5o3,24,3,12
t3h0jj70fs,20,10,65
t3ikjrkmco,17,8,32
t3ilhetk35,4,8,3
t3jp33oscs,11,5,6
t3js6di59l,0,0,0
t3jz17c5y1,12,5,8
t3kd1ro40g,3,8,2
t3kdkgyaw7,10,9,18
t3kf3sv3fh,5,21,28
t3kg2bf0iz,34,2,9
t3kvbhpgqz,8,9,12
t3l7ssh71m,46,1,3
t3lanrs1ae,5,12,13
t3lffydm9i,6,18,33
t3luhmvqie,6,4,1
t3m6rocz6w,9,8,11
t3m7zpjfdt,22,7,43
t3mg621lt3,0,1,0
t3mnvtc54n,7,13,22
t3mo2i6je0,15,7,20
t3mqo8bi25,5,13,13
t3n5a6aoma,3,17,14
t3n5dmrarm,4,3,0
t3np7ma763,5,12,9
t3nrbn1rau,13,13,59
t3omy70wz3,9,10,18
t3onfy6lco,20,3,9
t3oqh86d3z,31,2,10
t3oryybskd,10,10,23
t3p1cuuv7d,14,7,22
t3pnwobrof,14,10,33
